id,nombre,apellido,genero,fecha_nacimiento,ocupacion,tipo_cuenta
RI-007-1072,Peace,Olawale,M,2000-02-17,Student,Savings
FC-002-1017,Sadiq,Sadiq,M,1992-03-19,Engineer,Current
LA-011-1169,Deborah,Ibrahim,F,1996-08-01,Software Developer,Current
LA-010-1203,Bertha,Nkechi,M,1997-07-11,Software Developer,Savings
RI-006-1053,Henry,Akpobari,M,1989-07-11,Farmer,Current
LA-011-1200,Aladejobi,Akpan,M,1985-08-06,Electrician,Savings
LA-010-1137,Amos,Oluwadare,M,1987-10-13,Mechanic,Current
LA-005-1250,Oluwayemisi,Adebowale,F,1994-06-24,Engineer,Savings
LA-004-1182,Nkechi,Akinwale,M,1998-07-10,Student,Savings
EN-007-1067,Ikechukwu,Okereke,M,1991-07-18,Engineer,Savings
LA-003-1050,Fiyinfoluwa,Amosun,M,1987-08-28,Mechanic,Savings
RI-008-1069,Godwin,Pepple,F,1999-05-28,Engineer,Current
EN-008-1006,Ngozi,Obi,F,1995-05-15,Engineer,Current
FC-004-1015,Firdausi,Fatima,M,1997-11-04,Data Analyst,Savings
RI-010-1021,Chioma,Amadi,F,1997-05-02,Human Resources Specialist,Current
KN-005-1073,Abubakar,Usman,M,1995-11-08,Farmer,Current
FC-006-1001,Ayodele,Adeleke,M,2001-05-09,Student,Savings
FC-004-1009,Mariam,Maryam,F,1997-06-16,Health Professional,Current
LA-008-1027,Oluwatobi,Ogbu,M,2007-01-02,Student,Savings
LA-011-1257,Omolara,Adebisi,F,1989-09-23,Software Developer,Current
KN-005-1130,Mustapha,Farouk,F,1997-08-01,Marketing Executive,Current
FC-001-1046,Destiny,Chukwu,F,1994-07-20,Trader,Savings
LA-004-1159,Boluwatife,Adesina,F,1987-11-17,Human Resources Specialist,Savings
LA-013-1113,Beatrice,Aikhomu,M,2002-01-11,Student,Savings
EN-005-1044,Adaobi,Ibe,M,1991-04-08,Engineer,Savings
LA-005-1264,Charles,Akande,F,1998-06-16,Accountant,Current
KN-006-1073,Habiba,Yusuf,M,1997-02-01,Trader,Current
LA-012-1085,Dinah,Bello,M,1989-04-20,Software Developer,Savings
FC-006-1017,Nasiru,Maryam,M,1996-02-14,Trader,Savings
LA-015-1128,Azeez,Eze,F,1991-09-22,Engineer,Current
EN-007-1056,Chiagozie,Mbadiwe,F,1985-04-11,Manager,Current
KN-004-1087,Mustapha,Sani,F,1996-09-11,Engineer,Current
FC-002-1048,Seun,Nwachukwu,M,1984-03-02,Manager,Savings
FC-006-1015,Mustapha,Rukayya,M,1980-10-20,Factory Worker,Current
LA-007-1081,Cynthia,Ojo,M,1994-12-14,Human Resources Specialist,Savings
KN-010-1032,Aisha,Abubakar,F,1991-04-23,Health Professional,Current
RI-005-1052,Mercy,Briggs,F,2003-04-13,Engineer,Current
LA-009-1084,Christopher,Eze,M,1996-10-03,Human Resources Specialist,Current
KN-010-1119,Abdulaziz,Bala,F,2001-01-15,Student,Savings
EN-007-1043,Obioma,Ezeokeke,M,1988-11-22,Welder,Savings
KN-005-1139,Musa,Usman,F,1987-03-08,Lawyer,Current
KN-009-1039,Abdulrahman,Yusuf,M,1990-02-07,Factory Worker,Current
KN-001-1180,Ahmed,Haruna,F,1982-08-28,Human Resources Specialist,Savings
LA-001-1205,Oluwatosin,Asalu,M,1995-12-21,Factory Worker,Savings
KN-004-1162,Abdulaziz,Hauwa,M,1987-03-01,Mechanic,Savings
KN-009-1193,Umar,Zainab,F,1997-10-01,Marketing Executive,Savings
RI-005-1013,Ebuka,Aluko,M,1998-12-02,Student,Savings
KN-009-1131,Aisha,Mustapha,F,1993-11-09,Health Professional,Savings
KN-006-1180,Usman,Khadija,F,1978-03-28,Marketing Executive,Current
KN-005-1185,Ahmad,Salma,F,2003-11-13,Lawyer,Savings
LA-003-1035,Bimpe,Akintoye,F,1988-03-15,Marketing Executive,Current
KN-005-1216,Hauwa,Rukayya,F,1979-07-12,Engineer,Savings
LA-009-1110,Chinenye,Oluwadamilola,F,2001-05-13,Student,Savings
RI-010-1048,David,Obinna,F,1999-08-13,Student,Savings
RI-006-1105,Chidubem,Ibezim,M,1997-04-02,Welder,Savings
KN-002-1182,Fadila,Rabi,M,1988-02-06,Engineer,Current
FC-005-1009,Ismaila,Rukayya,M,1991-01-03,Trader,Savings
LA-015-1142,Dayo,Abiola,M,1979-08-01,Marketing Executive,Current
LA-015-1085,Omobolanle,Nnamdi,F,2000-11-26,Engineer,Savings
KN-008-1084,Aliyu,Yakubu,F,1993-10-06,Trader,Savings
KN-007-1053,Abdulaziz,Farouq,F,2003-10-02,Student,Savings
LA-015-1087,Chikamso,Adewale,M,2003-11-27,Student,Savings
EN-002-1010,Nkemjika,Onyeka,F,1991-07-05,Trader,Savings
KN-008-1050,Amina,Ibrahim,F,1997-01-11,Marketing Executive,Savings
EN-008-1021,Ifeanyichukwu,Nwankwo,M,1999-12-25,Student,Savings
FC-004-1029,Daniella,Okonkwo,M,1979-08-25,Accountant,Savings
LA-004-1165,Oluwatobiloba,Eko,M,2000-07-20,Human Resources Specialist,Current
LA-004-1265,Alice,Adesina,M,1987-06-10,Engineer,Current
KN-008-1136,Fati,Danjuma,M,1993-11-01,Carpenter,Savings
LA-007-1073,Asabe,Afolayan,M,1995-07-04,Marketing Executive,Savings
EN-003-1075,Oluoma,Obasi,M,1996-02-14,Data Analyst,Savings
LA-011-1101,Edidiong,Okoro,F,1990-02-20,Engineer,Savings
LA-011-1236,Rukayat,Omolola,M,1998-06-06,Student,Savings
EN-009-1035,Ikechukwu,Madu,F,2009-06-20,Student,Savings
EN-004-1016,Onyinye,Ibe,F,1980-10-02,Health Professional,Current
KN-002-1193,Rukayya,Salma,F,1981-03-05,Health Professional,Savings
LA-009-1225,Ebiere,Omobolanle,M,1992-01-06,Plumber,Savings
LA-015-1061,Aluko,Onyeka,M,1990-05-01,Lawyer,Current
EN-001-1044,Chigozie,Ugwu,F,1993-06-18,Engineer,Savings
LA-012-1164,Boluwatife,Adekunle,F,1997-02-18,Lawyer,Savings
EN-002-1073,Ozioma,Agu,F,1999-03-09,Student,Savings
KN-006-1020,Umar,Aliyu,F,1998-02-27,Human Resources Specialist,Current
EN-005-1063,Nwabueze,Madu,M,1989-09-12,Accountant,Savings
LA-010-1276,Bolaji,Okonkwo,F,2001-12-21,Health Professional,Current
KN-009-1072,Rukayya,Danjuma,F,1987-07-07,Trader,Current
LA-013-1185,Adebowale,Onwuka,F,1990-12-31,Human Resources Specialist,Current
FC-003-1019,Habiba,Abdulsalam,F,2001-05-21,Trader,Savings
KN-005-1196,Abdulsalam,Ahmed,F,2002-12-30,Trader,Current
KN-006-1163,Garba,Zainab,M,2001-03-27,Trader,Savings
EN-009-1070,Chinonso,Ojukwu,F,1995-02-27,Software Developer,Savings
EN-002-1027,Uchechukwu,Nwosu,F,1991-07-28,Accountant,Savings
EN-004-1087,Adaobi,Uzor,M,1994-03-18,Plumber,Savings
LA-007-1146,Adewunmi,Adewale,M,1994-09-02,Data Analyst,Current
LA-008-1223,Chidieze,Omobolanle,F,1996-12-11,Lawyer,Current
EN-002-1001,Ugochukwu,Okafor,M,2008-08-15,Student,Savings
FC-006-1005,Chukwuemeka,Okoro,M,2001-07-10,Student,Savings
FC-001-1029,Danladi,Lawal,F,1992-07-07,Trader,Current
LA-004-1045,Oluwasegun,Emeka,M,1988-08-26,Plumber,Savings
FC-006-1016,Bashir,Rakiya,M,1997-05-28,Welder,Savings
LA-006-1260,Pelumi,Okonkwo,M,1988-06-06,Health Professional,Savings
KN-001-1019,Salma,Ibrahim,M,2001-06-28,Carpenter,Current
RI-004-1047,Chinonso,Obi,F,1998-01-09,Lawyer,Current
KN-006-1014,Umar,Mohammed,F,1980-08-10,Health Professional,Current
EN-009-1083,Obinna,Onyebuchi,F,1994-08-09,Software Developer,Savings
RI-001-1044,Onyekachi,Briggs,F,2003-03-09,Student,Savings
LA-001-1211,Idris,Onyeka,M,2002-03-05,Data Analyst,Savings
LA-002-1131,Chuma,Okoro,M,1997-06-05,Farmer,Current
EN-003-1054,Chinwe,Ibeh,M,2001-12-01,Student,Savings
EN-007-1092,Nnamdi,Madu,F,1987-05-07,Trader,Savings
RI-008-1046,Oluwakemi,Akpobari,M,1997-06-08,Construction Worker,Current
RI-009-1028,Nwakaego,Adeyemo,F,1985-03-07,Accountant,Current
LA-009-1220,Ayo,Makinde,M,2009-09-16,Student,Savings
KN-009-1083,Bello,Adamu,M,1991-03-18,Truck Driver,Current
KN-010-1120,Yusuf,Ahmed,F,1996-06-06,Health Professional,Current
EN-008-1041,Uchenna,Uzor,M,1992-01-05,Marketing Executive,Current
RI-001-1120,Ezekiel,Pepple,F,1990-02-10,Health Professional,Savings
EN-007-1075,Chijioke,Obi,M,1985-03-05,Truck Driver,Current
FC-005-1021,Maryam,Zara,M,1996-12-10,Factory Worker,Savings
EN-005-1076,Uchenna,Nnamdi,F,1995-12-20,Data Analyst,Current
LA-001-1148,Mofoluwake,Obi,F,1994-09-25,Marketing Executive,Savings
EN-001-1056,Chibuzo,Onyebuchi,F,1990-03-30,Accountant,Current
KN-004-1064,Fati,Abubakar,F,1989-04-06,Trader,Current
EN-008-1033,Nnamdi,Mbah,M,1994-11-19,Manager,Savings
RI-007-1024,Oluwakemi,Brown,M,1980-04-19,Plumber,Current
LA-011-1090,Ayo,Nkechi,F,1996-04-21,Human Resources Specialist,Current
EN-009-1075,Nneka,Ekwueme,M,2002-08-30,Mechanic,Current
KN-008-1115,Rabi,Musa,F,2003-04-19,Human Resources Specialist,Current
EN-006-1067,Chibuzo,Uche,F,1998-09-02,Trader,Current
EN-004-1024,Ikenna,Ani,M,1988-04-02,Lawyer,Savings
KN-003-1007,Usman,Mohammed,M,1986-12-01,Lawyer,Current
EN-009-1087,Obinna,Okoli,F,1998-05-07,Health Professional,Current
RI-002-1080,Olufunke,Peterside,F,1986-02-25,Trader,Current
LA-013-1004,Benjamin,Obi,M,1988-01-07,Software Developer,Current
KN-002-1248,Abdulaziz,Hafsatu,F,2001-10-03,Student,Savings
KN-003-1152,Abdulkadir,Firdausi,M,1989-11-13,Engineer,Savings
LA-010-1270,Ahmed,Ugwu,M,2003-07-16,Student,Savings
KN-005-1175,Abdulsalam,Fatima,M,1990-05-13,Lawyer,Current
LA-004-1036,Olamide,Adegbite,M,1986-04-12,Truck Driver,Savings
FC-002-1028,Ibrahim,Rukayya,M,1991-10-10,Construction Worker,Current
EN-009-1062,Nwabueze,Amaechi,M,2001-12-03,Student,Savings
FC-004-1007,Chiamaka,Onuoha,F,1978-05-01,Marketing Executive,Savings
EN-008-1055,Ngozi,Madu,M,1978-09-28,Lawyer,Savings
KN-003-1096,Maryam,Ahmad,F,1981-07-20,Lawyer,Savings
LA-009-1169,Ahmed,Okoye,M,2003-07-11,Accountant,Current
RI-001-1128,Amarachi,Akobo,M,2001-08-08,Factory Worker,Current
KN-002-1210,Mustapha,Shehu,M,1987-08-18,Farmer,Current
RI-008-1013,Chidiebere,Okafor,M,2001-07-24,Student,Savings
LA-015-1200,Oluwapelumi,Adetokunbo,F,1993-05-07,Software Developer,Current
KN-009-1105,Abdulsalam,Lawal,M,1991-11-01,Engineer,Current
LA-003-1025,Olumide,Aluko,F,1989-03-03,Trader,Savings
EN-009-1041,Clifford,Azubuike,M,2001-11-24,Data Analyst,Current
EN-002-1009,Chiwendu,Onyejekwe,F,1991-12-23,Engineer,Current
EN-001-1049,Ndubuisi,Okeke,F,1985-06-10,Health Professional,Savings
EN-002-1028,Uchenna,Okoli,F,2002-12-20,Software Developer,Savings
LA-004-1090,Chukwuemeka,Adeolu,F,2002-04-05,Engineer,Current
EN-006-1098,Chidinma,Ezeugwu,M,1993-04-07,Trader,Current
FC-002-1013,Ayodeji,Adeyemo,M,1987-11-01,Carpenter,Current
EN-008-1070,Ebuka,Okoli,M,1997-08-10,Lawyer,Savings
KN-002-1123,Tijjani,Adamu,F,2003-08-23,Trader,Current
KN-008-1005,Maryam,Usman,F,1986-07-15,Health Professional,Savings
FC-002-1039,Oluwatofunmi,Eze,F,1986-04-15,Health Professional,Current
EN-009-1085,Chikaodi,Nweke,F,1988-02-04,Manager,Current
RI-007-1087,Juliet,Nnamani,M,2001-11-03,Trader,Current
KN-007-1099,Abdullahi,Abdulrahmon,M,1984-09-24,Construction Worker,Current
LA-013-1123,Qudus,Adeyemi,M,1998-07-25,Student,Savings
RI-010-1034,Adaeze,Okafor,F,1998-08-26,Engineer,Current
KN-009-1183,Tijjani,Habiba,M,1997-10-06,Marketing Executive,Current
EN-009-1038,Obinna,Okechukwu,M,1998-09-30,Farmer,Savings
EN-003-1005,Nneka,Okeke,F,1987-09-28,Human Resources Specialist,Savings
FC-001-1019,Sadiq,Fati,F,1996-02-24,Engineer,Current
LA-013-1197,Wuraola,Okereke,M,1993-02-24,Mechanic,Current
LA-002-1070,Olumide,Olatunji,M,1993-10-22,Factory Worker,Savings
LA-007-1246,Jideofor,Ilelaboye,F,1995-10-05,Marketing Executive,Current
RI-002-1030,Onyeka,Briggs,M,1998-11-26,Student,Savings
LA-001-1012,Diana,Chukwu,F,1999-03-13,Engineer,Savings
LA-009-1028,Bassey,Gbadamosi,M,1995-09-12,Accountant,Savings
KN-005-1189,Nafisat,Lawal,F,1999-11-06,Trader,Current
EN-007-1002,Ifeoma,Onyeka,F,1991-09-18,Lawyer,Savings
RI-001-1023,Chukwudi,Pepple,M,2000-11-16,Trader,Current
LA-008-1208,Nnamdi,Ajayi,F,1992-06-27,Manager,Current
RI-007-1029,Isaac,Akpobari,M,1987-08-31,Software Developer,Current
RI-009-1092,Adaobi,Onwuka,F,1999-05-22,Student,Savings
KN-002-1080,Usman,Abdullahi,F,1994-12-15,Lawyer,Current
FC-001-1039,Olaniyi,Sanyaolu,M,1997-04-27,Accountant,Savings
LA-005-1087,Benedict,Okeke,F,1991-08-27,Software Developer,Savings
KN-006-1233,Abdulsalam,Umaru,M,1995-09-03,Carpenter,Current
RI-005-1097,Oluwatosin,Alero,F,1999-12-07,Student,Savings
LA-003-1193,Caleb,Ebiowei,F,1995-05-12,Human Resources Specialist,Current
EN-001-1103,Uchechi,Ezeudu,M,1986-11-20,Mechanic,Current
EN-008-1036,Emeka,Eze,F,1997-08-09,Health Professional,Savings
EN-005-1022,Chikaodili,Okonkwo,M,1986-01-12,Lawyer,Savings
EN-006-1079,Kelechi,Udeh,M,1987-11-16,Lawyer,Savings
LA-011-1287,Adetokunbo,Gbenga,M,1997-05-15,Farmer,Current
KN-002-1235,Mariam,Fadila,M,1985-02-22,Engineer,Savings
EN-007-1044,Obiajulu,Obioha,M,1990-04-04,Carpenter,Savings
FC-003-1013,Hassan,Abdulsalam,M,1999-01-02,Accountant,Savings
FC-006-1012,Sadiya,Firdausi,F,1993-12-25,Human Resources Specialist,Savings
RI-006-1064,Precious,Wike,F,1994-04-09,Accountant,Savings
LA-005-1039,Alfred,Adebanjo,M,1987-01-03,Human Resources Specialist,Current
KN-001-1007,Rabi,Abdullahi,F,1987-08-09,Marketing Executive,Savings
FC-003-1014,Nafisa,Firdausi,M,1978-12-10,Electrician,Current
FC-005-1029,Dinah,Oni,F,1997-11-02,Engineer,Savings
KN-006-1207,Ismaila,Hafsatu,M,1985-12-13,Factory Worker,Savings
LA-006-1164,Boluwatife,Ojo,F,2002-07-13,Accountant,Current
RI-002-1063,Chukwuemeka,Okeke,M,1987-09-08,Software Developer,Savings
EN-006-1060,Chikaodili,Ekwueme,F,1987-08-15,Marketing Executive,Savings
KN-009-1015,Ali,Mohammed,M,1996-08-25,Welder,Savings
FC-004-1042,Adedoyin,Adetayo,M,1983-07-28,Factory Worker,Savings
LA-004-1014,Morounkola,Adekunle,F,1979-01-03,Human Resources Specialist,Current
LA-009-1189,Oluwaseun,Ayodele,M,2003-05-04,Student,Savings
FC-001-1006,Olabisi,Afolabi,F,1979-10-29,Human Resources Specialist,Current
FC-004-1011,Abdullahi,Rukayat,M,1980-01-05,Marketing Executive,Current
EN-009-1026,Emeka,Madu,M,1996-01-08,Engineer,Savings
EN-005-1011,Oluwakemi,Adebayo,F,1986-02-27,Data Analyst,Current
EN-003-1040,Ifeanyi,Agu,M,1995-09-13,Software Developer,Savings
KN-009-1023,Amina,Bello,M,1995-11-05,Human Resources Specialist,Current
RI-008-1056,Chiamaka,Onwuka,M,1991-05-11,Manager,Current
LA-011-1001,Adigun,Akinwale,M,1979-02-18,Electrician,Savings
LA-013-1116,Ayodele,Abiola,F,1978-04-04,Software Developer,Current
KN-010-1172,Bashir,Amina,F,1988-05-06,Marketing Executive,Current
EN-005-1006,Onyedikachi,Uzor,M,1991-06-07,Construction Worker,Current
KN-001-1072,Haruna,Umaru,M,1999-04-02,Construction Worker,Current
FC-003-1002,Ibrahim,Bello,M,1983-01-08,Accountant,Savings
FC-004-1024,Aisha,Rabi,F,1986-10-25,Marketing Executive,Savings
EN-004-1077,Okechukwu,Chukwuma,F,1993-07-22,Trader,Savings
LA-006-1124,Lola,Adeyemi,M,1978-10-29,Construction Worker,Savings
EN-001-1099,Ugochukwu,Okonkwo,F,1989-12-01,Accountant,Savings
FC-006-1019,Fadila,Nura,F,1997-04-02,Marketing Executive,Current
EN-009-1086,Ifunanya,Okafor,F,1994-08-19,Trader,Savings
FC-006-1009,Usman,Fatima,M,2002-11-28,Student,Savings
LA-004-1276,Omolabake,Okafor,F,1982-10-06,Data Analyst,Savings
LA-012-1190,Olumide,Oluwayemisi,F,2003-04-08,Student,Savings
RI-010-1039,Oluwakemi,Pepple,M,1997-04-20,Human Resources Specialist,Savings
EN-001-1042,Chizoba,Okafor,F,1987-09-11,Engineer,Savings
KN-006-1211,Zara,Halima,F,1986-08-28,Human Resources Specialist,Savings
KN-007-1091,Danjuma,Ahmad,F,1997-06-01,Health Professional,Savings
KN-005-1098,Ruqayya,Ahmad,F,2001-04-09,Trader,Savings
EN-001-1005,Ogechi,Obiekwe,F,1998-11-05,Software Developer,Current
FC-004-1040,Dorcas,Oluwaseun,F,1996-04-10,Health Professional,Current
LA-012-1108,Victoria,Nwachukwu,M,2003-05-14,Marketing Executive,Savings
LA-009-1275,Danjuma,Adegbite,F,2000-08-03,Lawyer,Savings
RI-001-1050,Collins,Peterside,M,1995-09-01,Mechanic,Savings
RI-001-1033,Fidelis,Wobo,F,1985-12-05,Trader,Savings
FC-004-1004,Amarachi,Okoro,F,1992-10-29,Human Resources Specialist,Savings
EN-009-1059,Ngozi,Okolie,M,1992-11-18,Mechanic,Savings
LA-004-1120,Nkele,Nwachukwu,M,1992-04-07,Engineer,Current
RI-008-1004,Chinonso,Amadi,F,2000-04-25,Marketing Executive,Savings
RI-003-1111,Oladapo,Okpala,M,1988-08-23,Software Developer,Current
LA-015-1018,Boniface,Asalu,F,1992-02-27,Data Analyst,Savings
RI-002-1064,Ihuoma,Okocha,M,1992-03-24,Accountant,Current
KN-006-1201,Zara,Khadija,F,1989-09-13,Engineer,Current
FC-006-1003,Olamide,Adekunle,M,1980-03-01,Welder,Savings
KN-001-1015,Aisha,Yusuf,M,1987-01-02,Accountant,Current
KN-003-1066,Ismaila,Garba,F,1994-06-20,Lawyer,Current
RI-006-1040,Emmanuel,Wobo,M,1991-01-04,Human Resources Specialist,Savings
RI-007-1100,Oladapo,Briggs,F,1982-10-31,Health Professional,Current
EN-006-1081,Nneka,Nnamani,M,2002-08-13,Carpenter,Current
KN-005-1174,Danjuma,Khadija,M,2002-07-17,Mechanic,Savings
KN-008-1105,Ahmad,Yusuf,M,2001-04-02,Trader,Current
EN-008-1056,Obianuju,Okezie,F,1987-08-13,Accountant,Current
EN-006-1025,Okechukwu,Ani,M,1994-03-14,Accountant,Current
LA-014-1269,Opeyemi,Adeyemo,M,1989-10-02,Farmer,Savings
LA-006-1169,Seun,Oluwaseun,F,2003-04-11,Student,Savings
FC-005-1031,Collins,Adebisi,M,2003-08-28,Student,Savings
LA-010-1183,Adesanmi,Daramola,F,1994-08-22,Accountant,Current
KN-004-1058,Ahmed,Ahmad,F,1999-07-05,Trader,Current
EN-003-1049,Amarachi,Nwankwo,M,1987-10-15,Mechanic,Savings
KN-010-1200,Fadila,Halima,M,1993-11-19,Accountant,Current
KN-005-1107,Halima,Farouk,F,2000-11-18,Student,Savings
RI-009-1076,Ijeoma,Okoroafor,F,1992-07-26,Engineer,Current
EN-007-1099,Chukwuebuka,Ibe,F,1987-09-28,Trader,Savings
FC-003-1033,Chisom,Oluwamayowa,M,1978-03-15,Software Developer,Savings
EN-006-1030,Oluchi,Ezeoke,F,1984-01-23,Manager,Current
LA-001-1035,Chika,Oladipo,M,1992-05-22,Health Professional,Current
LA-015-1108,Benjamin,Fagbuyi,M,1996-04-12,Health Professional,Savings
RI-005-1093,Obinna,Adeyemo,M,2003-11-22,Student,Savings
LA-015-1127,Caroline,Okafor,F,1989-06-29,Software Developer,Savings
LA-005-1277,Adebayo,Nnamdi,F,1998-08-28,Lawyer,Savings
LA-013-1224,Akubueze,Nwankwo,F,1994-02-06,Software Developer,Savings
LA-015-1023,Oluwadamilola,Alaka,F,1998-09-30,Student,Savings
EN-005-1008,Nnadike,Ekeoma,M,1991-01-31,Engineer,Savings
KN-007-1173,Bashir,Sadiya,M,1998-10-10,Factory Worker,Savings
EN-008-1062,Nkechi,Ugwu,F,1990-09-14,Accountant,Savings
FC-003-1020,Chukwuemeka,Okoye,F,1992-09-02,Engineer,Savings
LA-005-1192,Oluwatimilehin,Nwosu,M,1991-10-20,Farmer,Current
EN-008-1040,Nwabueze,Okolie,M,1983-07-09,Manager,Savings
EN-003-1013,Nnenna,Okonkwo,F,1986-01-08,Manager,Savings
KN-004-1220,Umar,Rabi,M,2009-07-16,Student,Savings
KN-001-1038,Shehu,Yusuf,M,2001-06-02,Factory Worker,Current
EN-001-1101,Obianuju,Ugwu,M,1995-12-01,Truck Driver,Current
LA-006-1130,Agnes,Oluwadamilola,M,1994-01-31,Factory Worker,Savings
KN-002-1049,Hafsatu,Bello,F,1989-10-13,Lawyer,Savings
FC-005-1001,Ifeoma,Okafor,F,1991-07-08,Engineer,Current
KN-003-1008,Mustapha,Aliyu,M,1989-04-22,Lawyer,Current
LA-014-1159,Jideofor,Adetayo,M,1992-05-18,Welder,Current
RI-009-1021,Ndidi,Igwe,F,2002-11-19,Student,Savings
KN-008-1082,Rabi,Usman,M,1991-02-11,Manager,Current
KN-008-1080,Abdulrahman,Usman,F,1999-07-27,Accountant,Savings
LA-002-1266,Ayodele,Aregbesola,M,1982-07-29,Accountant,Savings
KN-001-1083,Rukayat,Bala,F,2002-07-25,Trader,Savings
EN-009-1056,Chukwuma,Uzoh,F,1978-07-24,Health Professional,Savings
LA-002-1094,Folasade,Omotayo,M,2001-05-13,Factory Worker,Current
FC-005-1008,Hassan,Sadiq,M,1999-05-12,Student,Savings
EN-002-1063,Onyinye,Okonkwo,M,2000-11-12,Welder,Savings
KN-001-1087,Musa,Adamu,F,1985-08-06,Accountant,Current
KN-007-1208,Rukayat,Sadiq,F,1989-05-17,Accountant,Current
EN-005-1036,Ijeoma,Okafor,M,1987-05-22,Manager,Current
EN-005-1005,Chukwuka,Umeadi,M,1995-08-10,Lawyer,Current
RI-008-1096,Precious,Eke,M,1996-09-27,Welder,Current
LA-011-1098,Albert,Oluwaseyi,F,1985-10-12,Accountant,Current
EN-009-1050,Chinweuba,Ani,M,1981-02-28,Truck Driver,Current
RI-003-1083,Clinton,Nduka,M,2000-04-26,Student,Savings
FC-003-1025,Oladayo,Abimbola,F,2003-05-16,Student,Savings
EN-009-1064,Chizoba,Okolie,M,1991-08-17,Electrician,Current
FC-006-1014,Ruqayya,Hauwa,F,1991-11-06,Lawyer,Savings
LA-013-1020,Oluwaseyi,Oluwaseyi,M,1988-03-13,Health Professional,Current
LA-001-1055,Chidiebere,Abiola,F,2006-10-20,Student,Savings
RI-003-1077,Chisom,Nduka,F,1999-07-04,Student,Savings
EN-001-1086,Obumneme,Ani,M,1986-06-08,Plumber,Current
LA-012-1072,Hakeem,Bala,F,1999-03-29,Health Professional,Savings
LA-006-1221,Afolabi,Asalu,F,2003-11-16,Data Analyst,Savings
LA-004-1208,Adelaja,Nwosu,F,1990-12-06,Marketing Executive,Savings
KN-007-1179,Haruna,Maryam,F,1987-09-07,Human Resources Specialist,Current
RI-008-1020,Chidera,Okocha,F,2000-12-20,Student,Savings
EN-004-1031,Chukwudi,Onyekachi,M,1988-06-20,Construction Worker,Current
EN-009-1029,Oluoma,Eze,F,1996-03-27,Human Resources Specialist,Savings
RI-007-1094,Elvis,Njoku,M,1993-02-06,Welder,Current
EN-007-1098,Chioma,Okolie,M,1984-03-20,Welder,Current
KN-002-1042,Hassan,Aliyu,F,1994-11-13,Lawyer,Savings
LA-007-1067,Nkechi,Fagbemi,M,1978-07-29,Manager,Savings
FC-004-1006,Folasade,Ogunleye,F,1988-12-03,Marketing Executive,Current
EN-007-1079,Oluchi,Okorie,M,1978-10-19,Factory Worker,Current
RI-001-1108,Tunde,Eze,M,1998-03-20,Student,Savings
RI-001-1086,Solomon,Akpobari,M,1991-10-14,Engineer,Savings
LA-002-1257,Oluwarotimi,Quadri,F,1993-06-27,Engineer,Savings
KN-007-1067,Nasiru,Bello,F,1998-05-27,Lawyer,Savings
RI-002-1098,Eze,Amadi,F,1978-04-21,Software Developer,Current
RI-009-1048,Juliet,Akpobari,M,1982-09-09,Carpenter,Savings
LA-012-1159,Asabe,Oladele,M,2001-09-07,Student,Savings
KN-003-1189,Ibrahim,Ruqayya,M,2000-11-07,Marketing Executive,Current
RI-008-1093,Eberechukwu,Okoli,F,1982-12-21,Human Resources Specialist,Current
RI-007-1070,Ezekiel,Chukwu,M,2007-07-22,Student,Savings
EN-007-1041,Chiagozie,Amaefule,M,1997-08-11,Construction Worker,Current
EN-004-1059,Oluoma,Okoroafor,M,1987-05-19,Human Resources Specialist,Current
LA-006-1064,Christian,Adetokunbo,F,1979-02-24,Trader,Current
KN-004-1084,Bello,Abdullahi,M,1991-09-16,Truck Driver,Savings
EN-009-1094,Uchenna,Ndukwe,F,2001-02-03,Human Resources Specialist,Savings
KN-005-1143,Maryam,Nafisa,F,1993-12-01,Accountant,Current
RI-010-1085,Kofi,Amadi,F,2004-12-31,Student,Savings
FC-004-1023,Yakubu,Salma,M,1989-09-22,Farmer,Savings
FC-001-1023,Maryam,Halima,M,1995-06-16,Truck Driver,Savings
KN-004-1014,Halima,Usman,F,1995-10-02,Engineer,Current
RI-003-1020,Temitope,Pepple,F,1992-12-09,Manager,Savings
RI-001-1132,Obinna,Aluko,M,2002-07-01,Student,Savings
EN-008-1081,Chijioke,Okolie,F,1981-10-10,Health Professional,Current
KN-003-1194,Rabi,Sadiya,F,1989-06-04,Engineer,Savings
RI-006-1019,Emeka,Nwosu,M,1991-11-10,Human Resources Specialist,Current
LA-002-1108,Boluwatife,Nnamdi,F,1988-11-03,Data Analyst,Savings
RI-005-1117,Chiamaka,Iwuoha,M,1984-12-12,Factory Worker,Savings
EN-006-1061,Chidinma,Nnaji,M,1991-04-04,Accountant,Savings
LA-009-1271,Oluwafemi,Adebowale,M,1989-01-04,Truck Driver,Savings
LA-002-1015,Ademiluyi,Adeolu,F,2001-07-12,Student,Savings
EN-003-1048,Obinna,Okafor,F,2003-12-26,Data Analyst,Savings
FC-003-1031,Toluwalase,Uzoh,F,1997-01-19,Marketing Executive,Current
FC-005-1027,Eniola,Ogunleye,F,1992-05-11,Lawyer,Savings
RI-007-1085,Clinton,Ibezim,M,1987-08-12,Plumber,Savings
EN-007-1007,Ikechukwu,Agu,M,1988-03-27,Human Resources Specialist,Current
LA-015-1077,Lagos,Adegbite,M,2000-04-07,Student,Savings
RI-003-1002,Gabriel,Obinna,M,2000-03-20,Data Analyst,Current
